"diseaseId","diseaseName","drugId","drugName","type","mechanismOfAction","actionType","symbol","name","phase","status","source"
"MONDO_0100096","COVID-19","CHEMBL932","DIPYRIDAMOLE","Small molecule","3',5'-cyclic phosphodiesterase inhibitor","Inhibitor","PDE3A","phosphodiesterase 3A",2,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04424901%22"
"MONDO_0100096","COVID-19","CHEMBL932","DIPYRIDAMOLE","Small molecule","3',5'-cyclic phosphodiesterase inhibitor","Inhibitor","PDE1B","phosphodiesterase 1B",2,"Completed","https://clinicaltrials.gov/search?id=%22NCT04391179%22"
"MONDO_0100096","COVID-19","CHEMBL2108589","CLAZAKIZUMAB","Antibody","Interleukin-6 inhibitor","Inhibitor","IL6","interleukin 6",2,"Active, not recruiting","https://clinicaltrials.gov/search?id=%22NCT04348500%22"
"MONDO_0100096","COVID-19","CHEMBL1431","METFORMIN","Small molecule","Mitochondrial complex I (NADH dehydrogenase) inhibitor","Inhibitor","MT-ND6","mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 6",2,"Not yet recruiting","https://clinicaltrials.gov/search?id=%22NCT04604678%22"
"MONDO_0100096","COVID-19","CHEMBL1201570","ANAKINRA","Protein","Interleukin-1 receptor antagonist","Antagonist","IL1R1","interleukin 1 receptor type 1",2,"Terminated","https://clinicaltrials.gov/search?id=%22NCT04462757%22,https://clinicaltrials.gov/search?id=%22NCT04366232%22,https://clinicaltrials.gov/search?id=%22NCT04324021%22"
"MONDO_0100096","COVID-19","CHEMBL107","COLCHICINE","Small molecule","Tubulin inhibitor","Inhibitor","TUBB2B","tubulin beta 2B class IIb",2,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04322565%22,https://clinicaltrials.gov/search?id=%22NCT04375202%22,https://clinicaltrials.gov/search?id=%22NCT04363437%22,https://clinicaltrials.gov/search?id=%22NCT04492358%22,https://clinicaltrials.gov/search?id=%22NCT04359095%22,https://clinicaltrials.gov/search?id=%22NCT04360980%22"
"MONDO_0100096","COVID-19","CHEMBL1201670","SARGRAMOSTIM","Protein","Granulocyte-macrophage colony-stimulating factor receptor agonist","Agonist","CSF2RA","colony stimulating factor 2 receptor subunit alpha",2,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04707664%22,https://clinicaltrials.gov/search?id=%22NCT04642950%22"
"MONDO_0100096","COVID-19","CHEMBL2109377","PAMREVLUMAB","Antibody","Connective tissue growth factor inhibitor","Inhibitor","CCN2","cellular communication network factor 2",2,"Terminated","https://clinicaltrials.gov/search?id=%22NCT04432298%22"
"MONDO_0100096","COVID-19","CHEMBL502835","NINTEDANIB","Small molecule","Vascular endothelial growth factor receptor inhibitor","Inhibitor","KDR","kinase insert domain receptor",2,"Not yet recruiting","https://clinicaltrials.gov/search?id=%22NCT04338802%22"
"MONDO_0100096","COVID-19","CHEMBL107","COLCHICINE","Small molecule","Tubulin inhibitor","Inhibitor","TUBB4A","tubulin beta 4A class IVa",2,"Completed","https://clinicaltrials.gov/search?id=%22NCT04867226%22"
"MONDO_0100096","COVID-19","CHEMBL25","ASPIRIN","Small molecule","Cyclooxygenase inhibitor","Inhibitor","PTGS2","prostaglandin-endoperoxide synthase 2",2,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04466670%22"
"MONDO_0100096","COVID-19","CHEMBL107","COLCHICINE","Small molecule","Tubulin inhibitor","Inhibitor","TUBB4A","tubulin beta 4A class IVa",2,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04375202%22,https://clinicaltrials.gov/search?id=%22NCT04322565%22,https://clinicaltrials.gov/search?id=%22NCT04359095%22,https://clinicaltrials.gov/search?id=%22NCT04492358%22,https://clinicaltrials.gov/search?id=%22NCT04363437%22,https://clinicaltrials.gov/search?id=%22NCT04360980%22"
"MONDO_0100096","COVID-19","CHEMBL107","COLCHICINE","Small molecule","Tubulin inhibitor","Inhibitor","TUBB2B","tubulin beta 2B class IIb",2,"Terminated","https://clinicaltrials.gov/search?id=%22NCT04326790%22"
"MONDO_0100096","COVID-19","CHEMBL79","LIDOCAINE","Small molecule","Sodium channel alpha subunit blocker","Blocker","SCN8A","sodium voltage-gated channel alpha subunit 8",2,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04901065%22"
"MONDO_0100096","COVID-19","CHEMBL221959","TOFACITINIB","Small molecule","Janus Kinase (JAK) inhibitor","Inhibitor","TYK2","tyrosine kinase 2",2,"Not yet recruiting","https://clinicaltrials.gov/search?id=%22NCT04332042%22"
"MONDO_0100096","COVID-19","CHEMBL1200689","NITRIC OXIDE","Small molecule","Soluble guanylate cyclase activator","Activator","GUCY1B1","guanylate cyclase 1 soluble subunit beta 1",2,"Withdrawn","https://clinicaltrials.gov/search?id=%22NCT04290858%22,https://clinicaltrials.gov/search?id=%22NCT04290871%22"
"MONDO_0100096","COVID-19","CHEMBL198362","RIVAROXABAN","Small molecule","Coagulation factor X inhibitor","Inhibitor","F10","coagulation factor X",2,"Completed","https://clinicaltrials.gov/search?id=%22NCT04640181%22"
"MONDO_0100096","COVID-19","CHEMBL107","COLCHICINE","Small molecule","Tubulin inhibitor","Inhibitor","TUBB4B","tubulin beta 4B class IVb",2,"Not yet recruiting","https://clinicaltrials.gov/search?id=%22NCT04367168%22"
"MONDO_0100096","COVID-19","CHEMBL1433","DOXYCYCLINE","Small molecule","Matrix metalloproteinase 8 inhibitor","Inhibitor","MMP8","matrix metallopeptidase 8",2,"Not yet recruiting","https://clinicaltrials.gov/search?id=%22NCT04551755%22"
"MONDO_0100096","COVID-19","CHEMBL107","COLCHICINE","Small molecule","Tubulin inhibitor","Inhibitor","TUBB1","tubulin beta 1 class VI",2,"Completed","https://clinicaltrials.gov/search?id=%22NCT04867226%22"
"MONDO_0100096","COVID-19","CHEMBL19019","NALTREXONE","Small molecule","Opioid receptors; mu/kappa/delta antagonist","Antagonist","OPRK1","opioid receptor kappa 1",2,"Enrolling by invitation","https://clinicaltrials.gov/search?id=%22NCT04756128%22"
"MONDO_0100096","COVID-19","CHEMBL112","ACETAMINOPHEN","Small molecule","Vanilloid receptor opener","Opener","TRPV1","transient receptor potential cation channel subfamily V member 1",2,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04532931%22,https://clinicaltrials.gov/search?id=%22NCT04920838%22"
"MONDO_0100096","COVID-19","CHEMBL1421","DASATINIB","Small molecule","SRC inhibitor","Inhibitor","BLK","BLK proto-oncogene, Src family tyrosine kinase",2,"Not yet recruiting","https://clinicaltrials.gov/search?id=%22NCT04830735%22"
"MONDO_0100096","COVID-19","CHEMBL941","IMATINIB","Small molecule","Bcr/Abl fusion protein","Inhibitor","ABL1","ABL proto-oncogene 1, non-receptor tyrosine kinase",2,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04346147%22"
"MONDO_0100096","COVID-19","CHEMBL107","COLCHICINE","Small molecule","Tubulin inhibitor","Inhibitor","TUBB6","tubulin beta 6 class V",2,"Terminated","https://clinicaltrials.gov/search?id=%22NCT04326790%22"
"MONDO_0100096","COVID-19","CHEMBL468","THALIDOMIDE","Small molecule","CRL4(CRBN) E3 ubiquitin ligase inhibitor","Inhibitor","DDB1","damage specific DNA binding protein 1",2,"Not yet recruiting","https://clinicaltrials.gov/search?id=%22NCT04273529%22,https://clinicaltrials.gov/search?id=%22NCT04273581%22"
"MONDO_0100096","COVID-19","CHEMBL1431","METFORMIN","Small molecule","Mitochondrial complex I (NADH dehydrogenase) inhibitor","Inhibitor","MT-ND3","mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 3",2,"Not yet recruiting","https://clinicaltrials.gov/search?id=%22NCT04604678%22"
"MONDO_0100096","COVID-19","CHEMBL221959","TOFACITINIB","Small molecule","Janus Kinase (JAK) inhibitor","Inhibitor","JAK1","Janus kinase 1",2,"Withdrawn","https://clinicaltrials.gov/search?id=%22NCT04412252%22"
"MONDO_0100096","COVID-19","CHEMBL1743070","SILTUXIMAB","Antibody","Interleukin-6 inhibitor","Antagonist","IL6","interleukin 6",2,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04329650%22"
"MONDO_0100096","COVID-19","CHEMBL1111","AMBRISENTAN","Small molecule","Endothelin receptor, ET-A/ET-B antagonist","Antagonist","EDNRB","endothelin receptor type B",2,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04393246%22"
"MONDO_0100096","COVID-19","CHEMBL19019","NALTREXONE","Small molecule","Opioid receptors; mu/kappa/delta antagonist","Antagonist","OPRM1","opioid receptor mu 1",2,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04604704%22,https://clinicaltrials.gov/search?id=%22NCT04365985%22"
"MONDO_0100096","COVID-19","CHEMBL107","COLCHICINE","Small molecule","Tubulin inhibitor","Inhibitor","TUBB3","tubulin beta 3 class III",2,"Active, not recruiting","https://clinicaltrials.gov/search?id=%22NCT04355143%22"
"MONDO_0100096","COVID-19","CHEMBL1115","PYRIDOSTIGMINE","Small molecule","Acetylcholinesterase inhibitor","Inhibitor","ACHE","acetylcholinesterase (Cartwright blood group)",2,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04343963%22"
"MONDO_0100096","COVID-19","CHEMBL1879463","DACTOLISIB","Small molecule","PI3-kinase class I inhibitor","Inhibitor","PIK3R2","phosphoinositide-3-kinase regulatory subunit 2",2,"Active, not recruiting","https://clinicaltrials.gov/search?id=%22NCT04584710%22"
"MONDO_0100096","COVID-19","CHEMBL107","COLCHICINE","Small molecule","Tubulin inhibitor","Inhibitor","TUBB8","tubulin beta 8 class VIII",2,"Completed","https://clinicaltrials.gov/search?id=%22NCT04867226%22"
"MONDO_0100096","COVID-19","CHEMBL1431","METFORMIN","Small molecule","Mitochondrial complex I (NADH dehydrogenase) inhibitor","Inhibitor","NDUFA13","NADH:ubiquinone oxidoreductase subunit A13",2,"Not yet recruiting","https://clinicaltrials.gov/search?id=%22NCT04604678%22"
"MONDO_0100096","COVID-19","CHEMBL45","MELATONIN","Small molecule","Melatonin receptor agonist","Agonist","MTNR1A","melatonin receptor 1A",2,"Withdrawn","https://clinicaltrials.gov/search?id=%22NCT04531748%22"
"MONDO_0100096","COVID-19","CHEMBL1789941","RUXOLITINIB","Small molecule","Tyrosine-protein kinase JAK2 inhibitor","Inhibitor","JAK2","Janus kinase 2",2,"Completed","https://clinicaltrials.gov/search?id=%22NCT04374149%22"
"MONDO_0100096","COVID-19","CHEMBL1040","CALCIFEDIOL","Small molecule","Vitamin D receptor agonist","Agonist","VDR","vitamin D receptor",2,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04366908%22"
"MONDO_0100096","COVID-19","CHEMBL221959","TOFACITINIB","Small molecule","Janus Kinase (JAK) inhibitor","Inhibitor","TYK2","tyrosine kinase 2",2,"Completed","https://clinicaltrials.gov/search?id=%22NCT04750317%22"
"MONDO_0100096","COVID-19","CHEMBL2105759","BARICITINIB","Small molecule","Tyrosine-protein kinase JAK1 inhibitor","Inhibitor","JAK1","Janus kinase 1",2,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04321993%22,https://clinicaltrials.gov/search?id=%22NCT04891133%22,https://clinicaltrials.gov/search?id=%22NCT04346147%22"
"MONDO_0100096","COVID-19","CHEMBL2109430","GIMSILUMAB","Antibody","Granulocyte-macrophage colony-stimulating factor inhibitor","Inhibitor","CSF2","colony stimulating factor 2",2,"Completed","https://clinicaltrials.gov/search?id=%22NCT04351243%22"
"MONDO_0100096","COVID-19","CHEMBL25","ASPIRIN","Small molecule","Cyclooxygenase inhibitor","Inhibitor","PTGS1","prostaglandin-endoperoxide synthase 1",2,"Enrolling by invitation","https://clinicaltrials.gov/search?id=%22NCT04365309%22"
"MONDO_0100096","COVID-19","CHEMBL1762621","BARDOXOLONE METHYL","Small molecule","Inhibitor of nuclear factor kappa B kinase beta subunit inhibitor","Inhibitor","IKBKB","inhibitor of nuclear factor kappa B kinase subunit beta",2,"Completed","https://clinicaltrials.gov/search?id=%22NCT04494646%22"
"MONDO_0100096","COVID-19","CHEMBL1879463","DACTOLISIB","Small molecule","PI3-kinase class I inhibitor","Inhibitor","PIK3CD","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta",2,"Terminated","https://clinicaltrials.gov/search?id=%22NCT04409327%22"
"MONDO_0100096","COVID-19","CHEMBL2393130","APABETALONE","Small molecule","Bromodomain and extra-terminal motif (BET) inhibitor","Inhibitor","BRD4","bromodomain containing 4",2,"Not yet recruiting","https://clinicaltrials.gov/search?id=%22NCT04894266%22"
"MONDO_0100096","COVID-19","CHEMBL1431","METFORMIN","Small molecule","Mitochondrial complex I (NADH dehydrogenase) inhibitor","Inhibitor","MT-ND1","mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 1",2,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04510194%22"
"MONDO_0100096","COVID-19","CHEMBL3544909","CALCIFEDIOL","Small molecule","Vitamin D receptor agonist","Agonist","VDR","vitamin D receptor",2,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04366908%22"
"MONDO_0100096","COVID-19","CHEMBL1879463","DACTOLISIB","Small molecule","PI3-kinase class I inhibitor","Inhibitor","PIK3CD","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta",2,"Active, not recruiting","https://clinicaltrials.gov/search?id=%22NCT04584710%22"
"MONDO_0100096","COVID-19","CHEMBL2106041","AVIPTADIL","Protein","Adrenergic receptor alpha antagonist","Antagonist","ADRA2A","adrenoceptor alpha 2A",2,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04360096%22,https://clinicaltrials.gov/search?id=%22NCT04488081%22,https://clinicaltrials.gov/search?id=%22NCT04844580%22"
"MONDO_0100096","COVID-19","CHEMBL107","COLCHICINE","Small molecule","Tubulin inhibitor","Inhibitor","TUBB6","tubulin beta 6 class V",2,"Active, not recruiting","https://clinicaltrials.gov/search?id=%22NCT04355143%22"
"MONDO_0100096","COVID-19","CHEMBL1200689","NITRIC OXIDE","Small molecule","Soluble guanylate cyclase activator","Activator","GUCY1B2","guanylate cyclase 1 soluble subunit beta 2 (pseudogene)",2,"Withdrawn","https://clinicaltrials.gov/search?id=%22NCT04290871%22,https://clinicaltrials.gov/search?id=%22NCT04290858%22"
"MONDO_0100096","COVID-19","CHEMBL2108723","PEGINTERFERON LAMBDA-1A","Protein","Interferon lambda receptor agonist","Agonist","IFNLR1","interferon lambda receptor 1",2,"Completed","https://clinicaltrials.gov/search?id=%22NCT04331899%22"
"MONDO_0100096","COVID-19","CHEMBL1201834","CANAKINUMAB","Antibody","Interleukin-1 beta inhibitor","Inhibitor","IL1B","interleukin 1 beta",2,"Completed","https://clinicaltrials.gov/search?id=%22NCT04365153%22"
"MONDO_0100096","COVID-19","CHEMBL1431","METFORMIN","Small molecule","Mitochondrial complex I (NADH dehydrogenase) inhibitor","Inhibitor","NDUFB8","NADH:ubiquinone oxidoreductase subunit B8",2,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04510194%22"
"MONDO_0100096","COVID-19","CHEMBL932","DIPYRIDAMOLE","Small molecule","3',5'-cyclic phosphodiesterase inhibitor","Inhibitor","PDE1A","phosphodiesterase 1A",2,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04424901%22"
"MONDO_0100096","COVID-19","CHEMBL547","ISOTRETINOIN","Small molecule","Retinoic acid receptor agonist","Agonist","RARB","retinoic acid receptor beta",2,"Not yet recruiting","https://clinicaltrials.gov/search?id=%22NCT04577378%22,https://clinicaltrials.gov/search?id=%22NCT04396067%22,https://clinicaltrials.gov/search?id=%22NCT04578236%22,https://clinicaltrials.gov/search?id=%22NCT04389580%22"
"MONDO_0100096","COVID-19","CHEMBL1431","METFORMIN","Small molecule","Mitochondrial complex I (NADH dehydrogenase) inhibitor","Inhibitor","NDUFB1","NADH:ubiquinone oxidoreductase subunit B1",2,"Not yet recruiting","https://clinicaltrials.gov/search?id=%22NCT04604678%22"
"MONDO_0100096","COVID-19","CHEMBL107","COLCHICINE","Small molecule","Tubulin inhibitor","Inhibitor","TUBB4B","tubulin beta 4B class IVb",2,"Completed","https://clinicaltrials.gov/search?id=%22NCT04867226%22"
"MONDO_0100096","COVID-19","CHEMBL107","COLCHICINE","Small molecule","Tubulin inhibitor","Inhibitor","TUBB2A","tubulin beta 2A class IIa",2,"Not yet recruiting","https://clinicaltrials.gov/search?id=%22NCT04367168%22"
"MONDO_0100096","COVID-19","CHEMBL1200699","DOXYCYCLINE","Small molecule","Matrix metalloproteinase-1 inhibitor","Inhibitor","MMP1","matrix metallopeptidase 1",2,"Completed","https://clinicaltrials.gov/search?id=%22NCT04407130%22,https://clinicaltrials.gov/search?id=%22NCT04349410%22"
"MONDO_0100096","COVID-19","CHEMBL468","THALIDOMIDE","Small molecule","CRL4(CRBN) E3 ubiquitin ligase inhibitor","Inhibitor","CRBN","cereblon",2,"Not yet recruiting","https://clinicaltrials.gov/search?id=%22NCT04273581%22,https://clinicaltrials.gov/search?id=%22NCT04273529%22"
"MONDO_0100096","COVID-19","CHEMBL1431","METFORMIN","Small molecule","Mitochondrial complex I (NADH dehydrogenase) inhibitor","Inhibitor","NDUFA11","NADH:ubiquinone oxidoreductase subunit A11",2,"Not yet recruiting","https://clinicaltrials.gov/search?id=%22NCT04604678%22"
"MONDO_0100096","COVID-19","CHEMBL163","RITONAVIR","Small molecule","Cytochrome P450 3A inhibitor","Inhibitor","CYP3A4","cytochrome P450 family 3 subfamily A member 4",2,"Withdrawn","https://clinicaltrials.gov/search?id=%22NCT04459702%22"
"MONDO_0100096","COVID-19","CHEMBL1431","METFORMIN","Small molecule","Mitochondrial complex I (NADH dehydrogenase) inhibitor","Inhibitor","NDUFB3","NADH:ubiquinone oxidoreductase subunit B3",2,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04510194%22"
"MONDO_0100096","COVID-19","CHEMBL932","DIPYRIDAMOLE","Small molecule","Equilibrative nucleoside transporter 1 inhibitor","Inhibitor","SLC29A1","solute carrier family 29 member 1 (Augustine blood group)",2,"Completed","https://clinicaltrials.gov/search?id=%22NCT04391179%22"
"MONDO_0100096","COVID-19","CHEMBL932","DIPYRIDAMOLE","Small molecule","3',5'-cyclic phosphodiesterase inhibitor","Inhibitor","PDE4D","phosphodiesterase 4D",2,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04424901%22"
"MONDO_0100096","COVID-19","CHEMBL107","COLCHICINE","Small molecule","Tubulin inhibitor","Inhibitor","TUBB4A","tubulin beta 4A class IVa",2,"Enrolling by invitation","https://clinicaltrials.gov/search?id=%22NCT04756128%22"
"MONDO_0100096","COVID-19","CHEMBL1431","METFORMIN","Small molecule","Mitochondrial complex I (NADH dehydrogenase) inhibitor","Inhibitor","NDUFS7","NADH:ubiquinone oxidoreductase core subunit S7",2,"Not yet recruiting","https://clinicaltrials.gov/search?id=%22NCT04604678%22"
"MONDO_0100096","COVID-19","CHEMBL877","TRANEXAMIC ACID","Small molecule","Plasminogen inhibitor","Inhibitor","PLG","plasminogen",2,"Withdrawn","https://clinicaltrials.gov/search?id=%22NCT04338126%22"
"MONDO_0100096","COVID-19","CHEMBL2105759","BARICITINIB","Small molecule","Tyrosine-protein kinase JAK1 inhibitor","Inhibitor","JAK1","Janus kinase 1",2,"Not yet recruiting","https://clinicaltrials.gov/search?id=%22NCT04320277%22"
"MONDO_0100096","COVID-19","CHEMBL103","PROGESTERONE","Small molecule","Progesterone receptor agonist","Agonist","PGR","progesterone receptor",2,"Recruiting","https://clinicaltrials.gov/search?id=%22NCT04865029%22"
"MONDO_0100096","COVID-19","CHEMBL1201149","NALTREXONE HYDROCHLORIDE","Small molecule","Opioid receptors; mu/kappa/delta antagonist","Antagonist","OPRK1","opioid receptor kappa 1",2,"Not yet recruiting","https://clinicaltrials.gov/search?id=%22NCT04708327%22"
